META|tool=gcc|version=gcc.exe (Rev5, Built by MSYS2 project) 16.1.0
META|tool=clang|version=unavailable
META|host=MSYS_NT-10.0-26100-ARM64 3.6.9-01d6c708.x86_64|run=local
META|round=2|barriers=asm,opaque-tu|families=d,ctl
ctl|04|asm|gcc-O3|0|aa66dbebf2b66f2b2c318d5bd7a45af8dffa9ab5b723a9ed24993eed7a2eb70a|OK
ctl|05|asm|gcc-O0|0|86078fe9e5f323a4b253d034dc726683e61a38339af104f0f7214d9821c8c1cd|BASELINE
ctl|05|asm|gcc-O2|0|86078fe9e5f323a4b253d034dc726683e61a38339af104f0f7214d9821c8c1cd|OK
ctl|05|asm|gcc-O3|0|86078fe9e5f323a4b253d034dc726683e61a38339af104f0f7214d9821c8c1cd|OK
ctl|06|asm|gcc-O0|0|bf0f4960502486ded7bb3ce70779effb2f0b1e19edc0acc028980cdd3fd5cae5|BASELINE
ctl|06|asm|gcc-O2|0|bf0f4960502486ded7bb3ce70779effb2f0b1e19edc0acc028980cdd3fd5cae5|OK
ctl|06|asm|gcc-O3|0|bf0f4960502486ded7bb3ce70779effb2f0b1e19edc0acc028980cdd3fd5cae5|OK
ctl|07|asm|gcc-O0|0|f5c50f24552d32ef8e79864560b73282a06b67ffccbf986247db3b6dc6975489|BASELINE
ctl|07|asm|gcc-O2|0|f5c50f24552d32ef8e79864560b73282a06b67ffccbf986247db3b6dc6975489|OK
ctl|07|asm|gcc-O3|0|f5c50f24552d32ef8e79864560b73282a06b67ffccbf986247db3b6dc6975489|OK
ctl|08|asm|gcc-O0|0|53be95d92212f9b7722e2463b21329a174b5c334e1ac6dfd97380d27b003e8e2|BASELINE
ctl|08|asm|gcc-O2|0|53be95d92212f9b7722e2463b21329a174b5c334e1ac6dfd97380d27b003e8e2|OK
ctl|08|asm|gcc-O3|0|53be95d92212f9b7722e2463b21329a174b5c334e1ac6dfd97380d27b003e8e2|OK
ctl|09|asm|gcc-O0|0|9ea48027f4cf6d1b62fd80a30a2eb2fd9c321119131adc92dfa26a6ec16c9ce6|BASELINE
ctl|09|asm|gcc-O2|0|9ea48027f4cf6d1b62fd80a30a2eb2fd9c321119131adc92dfa26a6ec16c9ce6|OK
ctl|09|asm|gcc-O3|0|9ea48027f4cf6d1b62fd80a30a2eb2fd9c321119131adc92dfa26a6ec16c9ce6|OK
ctl|10|asm|gcc-O0|0|c60e23d29b741075cb0dad64aa900c595706dd7057fc816ba95fb24d576e620f|BASELINE
ctl|10|asm|gcc-O2|0|c60e23d29b741075cb0dad64aa900c595706dd7057fc816ba95fb24d576e620f|OK
ctl|10|asm|gcc-O3|0|c60e23d29b741075cb0dad64aa900c595706dd7057fc816ba95fb24d576e620f|OK
d|01|opaque-tu|gcc-O0|0|2519d84033ad918135a273e321561c75dcb7de012af7e87a763ace053e18dac4|BASELINE
d|01|opaque-tu|gcc-O2|0|2519d84033ad918135a273e321561c75dcb7de012af7e87a763ace053e18dac4|OK
d|01|opaque-tu|gcc-O3|0|2519d84033ad918135a273e321561c75dcb7de012af7e87a763ace053e18dac4|OK
d|02|opaque-tu|gcc-O0|0|1b35ca378be00d8a6b310af0fbc4fbe8571c883fc0d4fbfa4dd3b783252a9607|BASELINE
d|02|opaque-tu|gcc-O2|0|1b35ca378be00d8a6b310af0fbc4fbe8571c883fc0d4fbfa4dd3b783252a9607|OK
d|02|opaque-tu|gcc-O3|0|1b35ca378be00d8a6b310af0fbc4fbe8571c883fc0d4fbfa4dd3b783252a9607|OK
d|03|opaque-tu|gcc-O0|0|fca71ac0df53ee1f4f084bfd43cb5c12dd909f98883865be877b4e381cd02fb4|BASELINE
d|03|opaque-tu|gcc-O2|0|fca71ac0df53ee1f4f084bfd43cb5c12dd909f98883865be877b4e381cd02fb4|OK
d|03|opaque-tu|gcc-O3|0|fca71ac0df53ee1f4f084bfd43cb5c12dd909f98883865be877b4e381cd02fb4|OK
d|04|opaque-tu|gcc-O0|0|14876233c3b22e00537c025195986e90859f0578eabd56da39205bbd3efb0a25|BASELINE
d|04|opaque-tu|gcc-O2|0|14876233c3b22e00537c025195986e90859f0578eabd56da39205bbd3efb0a25|OK
d|04|opaque-tu|gcc-O3|0|14876233c3b22e00537c025195986e90859f0578eabd56da39205bbd3efb0a25|OK
d|05|opaque-tu|gcc-O0|0|b5ec9cb94894c4f92a71f3438eeb9ab93d43cdcc127dd7c4dcacbfd0fc559ff4|BASELINE
d|05|opaque-tu|gcc-O2|0|b5ec9cb94894c4f92a71f3438eeb9ab93d43cdcc127dd7c4dcacbfd0fc559ff4|OK
d|05|opaque-tu|gcc-O3|0|b5ec9cb94894c4f92a71f3438eeb9ab93d43cdcc127dd7c4dcacbfd0fc559ff4|OK
d|06|opaque-tu|gcc-O0|0|044239db577bb480b41885f087f3df3611a0427453c42bbefd49639c26ae2983|BASELINE
d|06|opaque-tu|gcc-O2|0|044239db577bb480b41885f087f3df3611a0427453c42bbefd49639c26ae2983|OK
d|06|opaque-tu|gcc-O3|0|044239db577bb480b41885f087f3df3611a0427453c42bbefd49639c26ae2983|OK
d|07|opaque-tu|gcc-O0|0|e89adb793277ce90283f56b458858357866abaad607c35d8efff9c2e81ccb973|BASELINE
d|07|opaque-tu|gcc-O2|0|e89adb793277ce90283f56b458858357866abaad607c35d8efff9c2e81ccb973|OK
d|07|opaque-tu|gcc-O3|0|e89adb793277ce90283f56b458858357866abaad607c35d8efff9c2e81ccb973|OK
d|08|opaque-tu|gcc-O0|0|ae14e5f17c7f5182b0bfa39ae3b7cddb0c46b09a943a05be0c0b3734e13810ee|BASELINE
d|08|opaque-tu|gcc-O2|0|ae14e5f17c7f5182b0bfa39ae3b7cddb0c46b09a943a05be0c0b3734e13810ee|OK
d|08|opaque-tu|gcc-O3|0|ae14e5f17c7f5182b0bfa39ae3b7cddb0c46b09a943a05be0c0b3734e13810ee|OK
d|09|opaque-tu|gcc-O0|0|8678d4ef4594e1602dbf85d2d8cd02eead9795f9b91a2deb743abc5de930ba33|BASELINE
d|09|opaque-tu|gcc-O2|0|8678d4ef4594e1602dbf85d2d8cd02eead9795f9b91a2deb743abc5de930ba33|OK
d|09|opaque-tu|gcc-O3|0|8678d4ef4594e1602dbf85d2d8cd02eead9795f9b91a2deb743abc5de930ba33|OK
d|10|opaque-tu|gcc-O0|0|360a4243f82bbc4ad1bff836707ad6f16e8164f68079c4014762088f954df72c|BASELINE
d|10|opaque-tu|gcc-O2|0|360a4243f82bbc4ad1bff836707ad6f16e8164f68079c4014762088f954df72c|OK
d|10|opaque-tu|gcc-O3|0|360a4243f82bbc4ad1bff836707ad6f16e8164f68079c4014762088f954df72c|OK
ctl|01|opaque-tu|gcc-O0|0|61251edf66ad6bc2c76f39579419228a008d51c328bf6b2a6d04a49b50ed2496|BASELINE
ctl|01|opaque-tu|gcc-O2|0|61251edf66ad6bc2c76f39579419228a008d51c328bf6b2a6d04a49b50ed2496|OK
ctl|01|opaque-tu|gcc-O3|0|61251edf66ad6bc2c76f39579419228a008d51c328bf6b2a6d04a49b50ed2496|OK
ctl|02|opaque-tu|gcc-O0|0|95a40c356948b533e9cc94a4efd6bd17615cbf12563dba73b52fd6463fa9a0a6|BASELINE
ctl|02|opaque-tu|gcc-O2|0|95a40c356948b533e9cc94a4efd6bd17615cbf12563dba73b52fd6463fa9a0a6|OK
ctl|02|opaque-tu|gcc-O3|0|95a40c356948b533e9cc94a4efd6bd17615cbf12563dba73b52fd6463fa9a0a6|OK
ctl|03|opaque-tu|gcc-O0|0|9f8820211bd6d95ff67c5a17c3102c25c7094112852515f4c8103edbd10736f3|BASELINE
ctl|03|opaque-tu|gcc-O2|0|9f8820211bd6d95ff67c5a17c3102c25c7094112852515f4c8103edbd10736f3|OK
ctl|03|opaque-tu|gcc-O3|0|9f8820211bd6d95ff67c5a17c3102c25c7094112852515f4c8103edbd10736f3|OK
ctl|04|opaque-tu|gcc-O0|0|4b3fc20246abfbbc9b73985a1523ce5ed06bce3d66acb8d068979e1a5518caf1|BASELINE
ctl|04|opaque-tu|gcc-O2|0|4b3fc20246abfbbc9b73985a1523ce5ed06bce3d66acb8d068979e1a5518caf1|OK
ctl|04|opaque-tu|gcc-O3|0|4b3fc20246abfbbc9b73985a1523ce5ed06bce3d66acb8d068979e1a5518caf1|OK
ctl|05|opaque-tu|gcc-O0|0|ca8a9eb47855e67d59bd8765a14e27a66ae339fe8771bbb681b6f4499843ee01|BASELINE
ctl|05|opaque-tu|gcc-O2|0|ca8a9eb47855e67d59bd8765a14e27a66ae339fe8771bbb681b6f4499843ee01|OK
ctl|05|opaque-tu|gcc-O3|0|ca8a9eb47855e67d59bd8765a14e27a66ae339fe8771bbb681b6f4499843ee01|OK
ctl|06|opaque-tu|gcc-O0|0|fdc0bde9bfef9c69aee7ce0d74c72021073e42380964f3f4ff29125a3bf40798|BASELINE
ctl|06|opaque-tu|gcc-O2|0|fdc0bde9bfef9c69aee7ce0d74c72021073e42380964f3f4ff29125a3bf40798|OK
ctl|06|opaque-tu|gcc-O3|0|fdc0bde9bfef9c69aee7ce0d74c72021073e42380964f3f4ff29125a3bf40798|OK
